latitude,longitude,intensity
-33.0,16.629641121542548,0.9273228119040301
-33.0,16.0523502690731,0.7866192888470254
-33.0,16.509671873444546,0.8520240185828075
-33.0,17.69546096486856,0.932120336467984
-33.0,15.022170272738945,0.7373081288091222
-33.0,18.644852301142112,0.7573434420990289
-33.0,15.121069455582521,0.7494687778208077
-33.0,14.491562501169716,0.7417346468268824
-33.0,16.699858416799316,0.8332468452053791
-33.0,15.683193070276076,0.895758673218824
-33.0,14.648806702043785,0.7290518992462053
-33.0,15.257488218213505,0.7088758640692772
-33.0,17.2320597112096,0.7564306546681245
-33.0,13.271848713725738,0.9084154330428866
-33.0,14.597151879654929,0.9268853157128362
-33.0,13.0,0.7681670146585808
-33.0,17.974081302129044,0.721253230628704
-33.0,15.279478744986035,0.8057055927592389
-33.0,18.98310269079149,0.8112806138077203
-33.0,14.019568355719404,0.8372394659697299
-33.0,16.106442308461574,0.729438073209743
-33.0,15.497644991459522,0.8500352258687648
-33.0,16.493731769118718,0.961985280354084
-33.0,13.738499386424841,0.7161031593090892
-33.0,15.437512661311509,0.7771708957897323
-33.0,19.561806111528064,0.7410691340781312
-33.0,13.202853163852295,0.9026046657947578
-33.0,16.498905778868014,0.7644018573483427
-33.0,15.36074361128799,0.969343150759104
-33.0,13.705283287142745,0.8888306648587098
-33.0,13.0,0.9384851120395697
-33.0,15.19949391077013,0.7818077288825923
-33.0,15.165610307196223,0.7408240411526936
-33.0,17.668823874446705,0.8061719737255842
-33.0,16.029986564482655,0.8644546269783777
-33.0,15.900444118353896,0.7458601927457624
-33.0,18.461720256139316,0.7337001089027874
-33.0,16.6370164607984,0.8868463455513407
-33.0,18.08108302911563,0.9648887054817712
-33.0,14.593232762288965,0.9527777903336423
-33.0,16.23088152129211,0.7871467757777715
-33.0,19.695112712745754,0.9130273825625503
-33.0,18.71461807015334,0.9758444096973702
-33.0,17.10903610871833,0.7459804970384123
-33.0,15.273519293666757,0.9752103983259053
-33.0,15.797957419434814,0.9606373837695268
-33.0,17.445568429197998,0.8861292640293877
-33.0,14.888260956495639,0.7496595172196392
-33.0,15.84760535181778,0.9552400353379241
-33.0,18.272215560611105,0.9918312327067509
-33.0,17.157152380466993,0.7530941422566478
-33.0,13.0,0.9270579413102524
-33.0,14.900480739365616,0.8551644246933654
-33.0,15.171728785590718,0.7692703692593095
-33.0,16.884057498821043,0.9903248817929522
-33.0,20.189218562780795,0.9303144259451964
-33.0,15.804543340241944,0.9550515931485493
-33.0,16.15451296721007,0.8206185593242818
-33.0,18.604383671677176,0.7890626013374044
-33.0,16.1331563941232,0.8105355721243932
-33.0,14.828336338168926,0.9246007302748454
-33.0,15.658646754649386,0.780800458822163
-33.0,14.463760125383185,0.8336674300869595
-33.0,15.559285288317298,0.9693854018681132
-33.0,14.50646744451461,0.9968942164323868
-33.0,17.64561528901302,0.9243258875728007
-33.0,16.169347633690172,0.8844275536089038
-33.0,20.119372070151353,0.7032457361372016
-33.0,14.559446332703985,0.9336720979598925
-33.0,16.805924515359003,0.8281778901158783
-33.0,13.0,0.9922476370047459
-33.0,14.953784165061904,0.9712376317220113
-33.0,16.467481308731337,0.9995396524669347
-33.0,18.13045270975069,0.7060211452785611
-33.0,17.15179737830786,0.7487745197100522
-33.0,13.904279384678134,0.7267526928192454
-33.0,16.99620421194418,0.8074191803910074
-33.0,18.282025059328387,0.9213417296276509
-33.0,13.0,0.8104622517050604
-33.0,20.16197522965711,0.939414735246097
-33.0,20.26822490573394,0.9279179325615144
-33.0,19.121437489286766,0.7427849353239377
-33.0,16.91228471856576,0.836730963796428
-33.0,14.2171917154961,0.8627612942623206
-33.0,13.0,0.7901669624684825
-33.0,19.11009853825815,0.7462146834825472
-33.0,18.751975745570086,0.921874013849775
-33.0,16.87248279814729,0.78986330882634
-33.0,13.719924219696942,0.741423291858106
-33.0,17.402315579949942,0.8458999231704012
-33.0,18.682288528077503,0.7319694742585843
-33.0,15.692700170573614,0.8252560291739532
-33.0,16.02860334196879,0.9287975150714282
-33.0,18.69479134245488,0.9767642257152844
-33.0,18.595849998174018,0.8537909647391636
-33.0,16.623554218843754,0.7320458982901136
-33.0,13.201333421634398,0.7911123334437649
-33.0,18.58430701379786,0.9057154017443951
-33.0,18.205841284614877,0.7086843277512903
-33.0,16.736359458264904,0.7827508825439367
-33.0,16.438452508699932,0.8038763314734122
-33.0,18.82110747286254,0.7537091813314353
-33.0,14.215529007099088,0.771086753667314
-33.0,16.27717051819224,0.7026644522747109
-33.0,19.509341378838794,0.9668666479596661
-33.0,17.776648883942325,0.7463381263409666
-33.0,15.991393535639018,0.92325701558514
-33.0,13.778646859443953,0.7284171623959539
-33.0,13.0,0.7443079369980805
-33.0,15.800603255672486,0.7721050580915803
-33.0,15.423268041607855,0.8063348475989581
-33.0,14.998321348418038,0.9615315260253816
-33.0,13.92965197374275,0.854152000328039
-33.0,16.19459899681336,0.9565792684299381
-33.0,15.563516382531953,0.7933681537532626
-33.0,14.819894695528232,0.7892522741035729
-33.0,15.562217087756123,0.7743299029857654
-33.0,13.836006055116693,0.8412616003285093
-33.0,13.481065058671355,0.7774185763882439
-33.0,18.83858962379607,0.7432032675408192
-33.0,16.43461273083695,0.7081546246851135
-33.0,13.550898573873784,0.954732507236226
-33.0,14.07888574025057,0.9944953614951375
-33.0,19.04119061853715,0.853733302883701
-33.0,18.937309265076856,0.7628311617379467
-33.0,15.711262045113225,0.8063122585535949
-33.0,17.592540441015068,0.7589063568302682
-33.0,16.8547980799895,0.7963316198978483
-33.0,17.50674513510983,0.9655858111301687
-33.0,16.424990905908572,0.7910137983650845
-33.0,18.12009563085105,0.9147731406977384
-33.0,15.32383644947757,0.9432041639561455
-33.0,17.128057211301826,0.9982726370333791
-33.0,13.0,0.7175902780930097
-33.0,16.15318451174021,0.8506696767660279
-33.0,18.49963297438832,0.8426337279879175
-33.0,13.0,0.9412071426141708
-33.0,18.713428468842906,0.7680059024517271
-33.0,16.060650962763184,0.8745267118526896
-33.0,17.973347950959536,0.778506193044271
-33.0,20.418903795802358,0.8533642699104649
-33.0,13.914122348154146,0.7636145950059672
-33.0,14.130418337801688,0.9130434286550537
-33.0,17.346629716039605,0.9250705156536865
-33.0,17.074908871650006,0.9545477589128849
-33.0,14.878149474805141,0.7318270248111454
-33.0,17.121186635472284,0.8478559928897802
-33.0,15.285828864560012,0.7067524275975978
-33.0,16.881515266906547,0.9238103355388421
-33.0,15.523634191602836,0.8447388582603236
-33.0,14.298723468765784,0.9095937219591856
-33.0,16.56719964353709,0.7312872989650506
-33.0,20.973602525949318,0.9787958096845888
-33.0,15.543197772353201,0.95771316351875
-33.0,16.619202575859614,0.8032921691033066
-33.0,17.595879757225084,0.9679132502448936
-33.0,17.301769955617328,0.9649455133053443
-33.0,14.776719318333313,0.7765361138531863
-33.0,14.536740613426598,0.8948306650338235
-33.0,16.451740225086777,0.8790901666717197
-33.0,18.68951111769851,0.7398840258356546
-33.0,16.656934284455772,0.8395159002520721
-33.0,17.74101986132221,0.9901976378089582
-33.0,16.42554473135059,0.9155923072914387
-33.0,15.571318047317074,0.7662349477434607
-33.0,14.893801342874688,0.7913656479383732
-33.0,14.080665513425407,0.9887996568678232
-33.0,14.356023581960358,0.8741798116803726
-33.0,18.567586606842944,0.7111105283134656
-33.0,19.261098088340592,0.8719395736875022
-33.0,14.194307667746717,0.8587976218421525
-33.0,15.148914654209651,0.7199367951404675
-33.0,15.749142229709397,0.706496319746083
-33.0,13.20811373596654,0.7242665626555658
-33.0,15.518471941940748,0.9979623665510975
-33.0,19.891882874210978,0.7934528321082096
-33.0,15.373771017973386,0.7032249452553385
-33.0,13.0,0.8749105656473312
-33.0,17.350484796838316,0.9510048556007863
-33.0,16.14585677819214,0.9043218742669765
-33.0,15.579219881004414,0.9491338132979399
-33.0,18.2627705235514,0.7106128273352194
-33.0,13.017352786739854,0.9259559967655702
-33.0,19.224115813229652,0.9304751705902518
-33.0,17.522262045412145,0.851600515928136
-33.0,13.0,0.7835946010611232
-33.0,13.434123227115156,0.764915951221362
-33.0,13.0,0.7546057872706816
-33.0,13.0,0.9125064522505566
-33.0,19.038273474998693,0.9742558641073549
-33.0,14.973846210561847,0.766564653499068
-33.0,13.0,0.71641686414526
-33.0,14.656331516149804,0.8887716877742318
-33.0,15.2547413464517,0.9266690015302428
-33.0,14.196086554986909,0.7237794994261183
-33.0,14.17002900336722,0.9242849451082442
-33.0,15.133431917742746,0.7911812720768917
-33.0,13.781906560175981,0.7174538835164207
-33.0,17.75735359495899,0.7640834159695991
-33.0,17.044248504091655,0.7536190816962659
-33.0,13.519668685429874,0.8405875002610138
-33.0,15.303306178762432,0.9081386860811052
-33.0,18.17423156018515,0.9747482974424184
-33.0,13.0,0.8364255606837764
-33.0,19.9934145965501,0.8978615005860525
-33.0,14.447156882858621,0.7162734991946442
-33.0,13.514719761250394,0.8452735041919434
-33.0,17.274148371268478,0.765349675518839
-33.0,17.57331791348902,0.8560509380745494
-33.0,13.0,0.9553338332135108
-33.0,14.462644574333662,0.7117757594818016
-33.0,19.42451513494414,0.7203627496548702
-33.0,15.58573741042712,0.8788403052823955
-33.0,16.198375597941574,0.777621394685799
-33.0,17.451694939754752,0.9610770403711743
-33.0,13.796045773409194,0.9544688929696986
-33.0,18.62193626087989,0.9283593584393331
-33.0,17.305859905049097,0.8514215080971286
-33.0,14.904964420892215,0.7214577374087591
-33.0,17.274042033619967,0.8634356885995798
-33.0,15.850669889449856,0.7145727908418428
-33.0,13.0,0.8144828118608923
-33.0,17.962092836809102,0.9699691518817647
-33.0,16.059457341042425,0.9005943079599038
-33.0,18.067538226112525,0.716355394572353
-33.0,16.113686627419362,0.9078183921157922
-33.0,14.93336445659354,0.9545705383571425
-33.0,17.018012059633627,0.8371137334996464
-33.0,18.335478681728596,0.9801035958778621
-33.0,18.892341251648798,0.8707871436486827
-33.0,13.707624374265936,0.7803353195654663
-33.0,18.31970769567098,0.7855670185423815
-33.0,15.958813655117972,0.7193963451844702
-33.0,19.04422851190707,0.7453607485373492
-33.0,16.996609384143998,0.8946975175530482
-33.0,18.125050708276035,0.8513646508549414
-33.0,16.538172401690243,0.8991592841829364
-33.0,19.01627935424733,0.7434637035376981
-33.0,17.497680692201858,0.8617510122078347
-33.0,13.445432848957989,0.9623447400515536
-33.0,16.328666344494017,0.9585392083234708
-33.0,16.937321269330123,0.7755717070328363
-33.0,16.7649288186094,0.9241894575618135
-33.0,17.54960065827258,0.9094478231651562
-33.0,17.776046890249123,0.7982094527489869
-33.0,18.195298877162404,0.988151843757334
-33.0,16.678755648169936,0.9630198807786228
-33.0,17.216678773929587,0.7132676630071801
-33.0,13.0,0.9759940890961765
-33.0,16.00551437708547,0.9081842896421215
-33.0,13.0,0.931973420987023
-33.0,19.068671264898267,0.9840630990803785
-33.0,15.761804903829045,0.8899417262032795
-33.0,15.592228592095994,0.8332238311113198
-33.0,16.44616975842602,0.8432156499485408
-33.0,13.512970657662567,0.7834541995085996
-33.0,17.12277791452786,0.7567680899006864
-33.0,15.834087903913444,0.7882350229694135
-33.0,15.938903852676374,0.9132320453831948
-33.0,15.877687452837922,0.8748370561688947
-33.0,16.38751657331942,0.826609177771821
-33.0,13.69520708567416,0.7313450469886725
-33.0,16.686283968846244,0.8843139377366407
-33.0,13.195446083626653,0.7712017260902424
-33.0,13.637946555230485,0.9190385341051526
-33.0,16.146343423318704,0.7370060073867042
-33.0,16.824675843900785,0.7320605708304845
-33.0,18.50393035379316,0.7576088893171273
-33.0,13.287405941022005,0.8012591069848877
-33.0,19.110280503255797,0.7712855412148261
-33.0,17.058922123318304,0.9563715606460008
-33.0,18.386207423092493,0.7954420912594559
-33.0,16.363526525935676,0.7436376643407782
-33.0,17.321173773876108,0.9639481687532776
-33.0,14.573597905055417,0.8852965032587344
-33.0,16.507547161681142,0.8527037062731637
-33.0,18.244963381328827,0.9886335837354119
-33.0,16.072338019536815,0.9170285712422028
-33.0,14.487712562151529,0.756342609267081
-33.0,17.63427001832914,0.8595500049148821
-33.0,14.063130388957637,0.9682592590404693
-33.0,17.75361093391735,0.7048867304653944
-33.0,15.745562664262296,0.7725154121504404
-33.0,13.78412471189104,0.725881603382406
-33.0,16.00270013922396,0.9278704957930441
-33.0,13.0,0.8934503368222737
-33.0,17.085490320065148,0.7904197046387424
-33.0,18.076021826853317,0.9244891326279081
-33.0,17.15446273047795,0.9972628783729721
-33.0,15.512728432550333,0.9208260364195726
-33.0,16.410384806959126,0.9172491335651264
-33.0,15.30003275618501,0.8532359131079237
-33.0,14.339497837508205,0.7476480667390012
-33.0,15.401549726700148,0.7839036881312743
-33.0,16.56980217281477,0.7057157717386143
-33.0,19.621111869167084,0.7789347286319867
-33.0,17.552058359415884,0.9412389000016639
-33.0,13.682648192461675,0.8743895877275497
-33.0,14.313334337910167,0.7014730898902143
-33.0,18.94784865081808,0.9770718988490339
-33.0,17.83004215227633,0.7586245924578326
-33.0,18.790271726730094,0.8971829692133854
-33.0,19.788763440588006,0.884872943387953
-33.0,14.351977354281198,0.763767709744207
-33.0,17.680995943047467,0.9408288950343282
-33.0,18.37936372384129,0.9338894972981624
-33.0,15.169626154448485,0.8815019413027562
-33.0,16.247038194915937,0.9577152188813589
-33.0,15.553385257379365,0.9827220529224854
-33.0,19.58615925453377,0.8759494588949972
-33.0,17.59633068460793,0.9909988809941552
-33.0,14.029862824795313,0.8769057459152927
-33.0,15.595855064655023,0.9493836279004828
-33.0,17.730208155287677,0.7827257025951263
-33.0,14.884889148472883,0.8636087783132069
-33.0,15.559080183704943,0.7370813740357526
-33.0,17.29845312450358,0.9277117329760611
-33.0,17.088890483948504,0.8071959856735753
-33.0,14.114316093129522,0.7894070742493324
-33.0,15.55804506146472,0.7741507488198495
-33.0,16.221138863854545,0.8332434417518512
-33.0,14.788885389220193,0.9439245885378729
-33.0,13.0705713580602,0.8865882341687032
-33.0,13.0,0.7257315080396329
-33.0,17.78501029657511,0.7020384997401505
-33.0,17.349888866499615,0.9607348730198206
-33.0,13.0,0.8389529783642262
-33.0,15.533508139604125,0.8398006562198764
-33.0,16.70257647869724,0.810214035475533
-33.0,14.274406581416759,0.8204889822621774
-33.0,15.118034156823441,0.8032703749164255
-33.0,14.300789516496224,0.7476717825490649
-33.0,16.96241604538953,0.9809529844288855
-33.0,17.09558084939725,0.9231218581486466
-33.0,16.18913801454121,0.7082788987836365
-33.0,14.490946647885345,0.9187736525327723
-33.0,15.78164122558489,0.7799593650533367
-33.0,17.617663955441678,0.8997673545836934
-33.0,17.29035296123402,0.9685477527464612
-33.0,15.32953738573356,0.822620140893217
-33.0,13.0,0.8237136446729859
-33.0,13.881815837889302,0.8952686558710512
-33.0,20.13009336897955,0.8854213289853579
-33.0,16.60444054550605,0.7760673919856337
-33.0,18.77179919245598,0.7713616827350129
-33.0,16.349908808836265,0.8447900898653604
-33.0,15.226205718998457,0.7956900598532219
-33.0,17.52662809242905,0.8601077505410131
-33.0,19.764832900054596,0.8928518303825679
-33.0,17.096276724341944,0.7652365332210406
-33.0,17.146284681575313,0.7839145400249234
-33.0,13.840688271007291,0.860196959643426
-33.0,18.420639980831833,0.8365117176359873
-33.0,15.029733935878296,0.7528455868271677
-33.0,16.999374944020268,0.7067980114953357
-33.0,16.39585888493215,0.814479044267702
-33.0,13.0,0.7735723932541577
-33.0,16.014921176583776,0.9754004500780791
-33.0,14.690333107153675,0.8314098377788233
-33.0,16.77967932120429,0.9073308798712235
-33.0,18.88027389139682,0.945780599233442
-33.0,17.36726950924094,0.8542108855342629
-33.0,16.13747579515965,0.9163220795234812
-33.0,16.63944784056656,0.8929232410786256
-33.0,15.83690321076625,0.8417366247177661
-33.0,17.566549652883104,0.7670694916506486
-33.0,13.696055832698297,0.7375474407102275
-33.0,15.445170957500238,0.8233428031879725
-33.0,14.049079540509233,0.9981070915551773
-33.0,17.9269035027765,0.9126781201387334
-33.0,15.256045455185731,0.8742289051060759
-33.0,17.734081035081523,0.8414138759513704
-33.0,16.749895616715825,0.8265058286991722
-33.0,13.0,0.7056706553946837
-33.0,18.443364398385906,0.7227825868231583
-33.0,15.178511439395193,0.9432613712239967
-33.0,15.81869334626814,0.7168991328914807
-33.0,13.663034540301478,0.947097664649232
-33.0,13.064498557199267,0.92662472865484
-33.0,13.935025928127855,0.9661108327506821
-33.0,17.2149651568876,0.7889132319257649
-33.0,15.95563774854478,0.8878938168865762
-33.0,14.21698413381406,0.7109382161732953
-33.0,17.413871871401867,0.9308730420546228
-33.0,14.073286818194884,0.7759383122845696
-33.0,21.79210341233408,0.8022951163794069
-33.0,15.681037618256639,0.9556694103305059
-33.0,13.862147038089201,0.9128696919591122
-33.0,17.68500474736552,0.8143756680212075
-33.0,13.0,0.9277393129001035
-33.0,16.14846979825261,0.8673260641361968
-33.0,13.0,0.7629450452709449
-33.0,13.164869269226791,0.724136390747926
-33.0,16.284881026035798,0.818072339355909
-33.0,15.380637485350466,0.9859158005568514
-33.0,16.056905584554606,0.8504250713803299
-33.0,16.44985849673813,0.9624602963714548
-33.0,13.0,0.9217774275002468
-33.0,16.256991852031934,0.9470984987807765
-33.0,16.256248389894417,0.8818084845755465
